gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds
4229542906,1,30169,2120,48,9.6,406,81,0,13,6,8,25,7,1,0,3,2,1,0,0,1,1,1,0,25238,2573,44,8.8,363,73,0,6,13,9,28,5,0,0,1,0,0,1,0,0,0,0
4228752344,0,22598,2483,45,9,361,83,0,4,5,4,35,15,0,0,0,0,0,0,0,0,1,0,1,26492,3587,44,8.8,446,67,0,5,4,5,42,13,1,0,2,1,0,1,0,1,1,1
4227532963,1,29108,2793,48,9.6,370,97,0,18,3,36,97,8,0,0,0,0,0,0,0,1,2,0,0,24114,3139,43,8.6,404,71,0,3,18,8,29,11,1,0,1,0,1,0,0,0,0,1
4227386495,0,24987,3012,47,9.4,351,82,0,11,7,17,130,10,0,0,0,0,0,0,0,1,1,0,1,27690,5150,47,9.4,399,81,0,7,11,13,72,9,1,0,2,0,1,1,0,0,1,1
4227278479,1,26169,2341,46,9.2,401,66,0,8,9,10,36,4,0,0,0,0,0,0,0,1,1,0,0,26426,2873,46,9.2,364,88,0,9,8,13,35,12,1,0,2,0,1,1,0,0,1,1
4227225657,1,30329,4394,45,9,343,72,0,14,7,23,38,15,1,0,3,1,1,1,0,1,1,1,0,23978,1970,45,9,356,86,0,7,14,8,57,12,0,0,1,0,1,0,0,0,0,0
4226252789,1,30098,3853,47,9.4,427,83,0,13,6,15,59,14,0,0,2,1,0,1,0,1,1,0,0,24828,3168,46,9.2,365,88,0,6,13,6,31,9,1,0,1,0,1,0,0,0,1,1
4226146060,1,28948,3558,49,9.8,408,82,0,11,10,17,46,17,0,0,1,0,0,1,0,1,1,0,0,27633,1625,46,9.2,367,82,0,10,11,9,39,16,1,0,2,0,2,0,0,0,0,1
4225290711,0,21807,1642,43,8.6,331,76,0,5,15,3,29,10,0,0,0,0,0,0,0,0,0,0,1,28845,7525,50,10,364,80,0,15,5,22,36,11,1,0,2,0,1,1,0,1,2,1
4225136570,0,23512,1407,45,9,321,79,0,9,16,10,81,13,0,0,0,0,0,0,0,0,0,0,1,33345,4655,50,10,450,115,0,16,9,16,72,23,1,0,4,1,1,2,0,1,2,1
4225069903,1,30929,2304,50,10,414,113,0,13,3,15,36,14,1,0,2,0,0,2,0,1,1,1,0,22766,2806,42,8.4,388,74,0,3,13,5,26,12,0,0,0,0,0,0,0,0,0,0
4225054326,1,24558,1617,45,9,341,56,0,8,1,17,41,21,0,0,1,0,0,1,0,1,1,0,0,22809,2629,43,8.6,370,95,0,1,8,3,123,19,1,0,1,0,1,0,0,0,1,1
4224937366,1,30154,5799,47,9.4,381,75,0,14,9,13,29,9,1,0,3,1,1,1,0,1,1,0,0,25998,1528,44,8.8,329,60,0,9,14,15,37,6,0,0,1,0,0,1,0,0,0,1
4224891658,0,22623,1043,44,8.8,311,92,0,3,8,4,29,13,0,0,1,0,0,1,0,1,1,1,1,26432,4392,48,9.6,388,84,0,8,3,14,42,7,1,0,1,0,1,0,0,0,1,0
4223061077,0,27930,1585,47,9.4,334,76,0,18,13,18,37,12,1,0,1,0,0,1,0,1,1,0,1,26903,6918,48,9.6,292,88,0,13,18,17,111,12,0,0,0,0,0,0,0,0,0,1
4222966815,1,32117,4932,48,9.6,318,87,0,24,8,26,35,3,1,0,2,1,0,1,0,1,2,1,0,23187,2341,45,9,313,56,0,8,24,5,24,11,0,0,1,0,0,1,0,0,0,0
4222810614,1,30713,4893,48,9.6,370,95,0,18,8,28,35,16,1,0,1,0,1,0,0,0,0,1,0,26520,2320,47,9.4,378,100,0,8,18,8,31,10,0,0,2,0,1,1,0,1,1,0
4222763533,1,28563,5303,48,9.6,395,80,0,11,4,13,30,18,0,0,2,0,2,0,0,1,1,1,0,23912,2087,45,9,385,76,0,4,11,6,38,9,1,0,1,0,0,1,0,0,1,0
4218237494,1,26713,1598,45,9,356,74,0,11,13,16,35,10,0,0,0,0,0,0,0,0,0,1,0,27657,3342,47,9.4,362,83,0,13,11,24,35,15,1,0,2,0,1,1,0,1,2,0
4216892789,1,26702,2307,46,9.2,383,52,0,12,10,12,60,16,1,0,1,0,0,1,0,1,1,0,0,25350,2840,47,9.4,369,80,0,10,12,17,37,14,0,0,0,0,0,0,0,0,0,0
4216753503,1,29978,2398,50,10,408,119,0,12,6,13,34,13,1,0,2,0,1,1,0,0,1,1,0,23055,3708,46,9.2,356,80,0,6,12,8,47,11,0,0,0,0,0,0,0,1,1,0
4216560666,1,24892,3382,46,9.2,381,84,0,7,11,10,32,15,0,0,0,0,0,0,0,0,0,0,0,28150,3880,46,9.2,375,82,0,11,7,12,41,13,1,0,2,1,1,0,0,1,2,1
4216069997,1,31345,4942,50,10,365,121,0,16,4,23,38,9,1,0,2,1,1,0,0,1,2,1,0,21961,2651,42,8.4,347,59,0,4,16,8,36,14,0,0,0,0,0,0,0,0,0,0
4216075409,1,24979,2994,48,9.6,342,83,0,9,16,8,30,8,0,0,0,0,0,0,0,0,0,0,0,28950,4355,47,9.4,352,71,0,16,9,21,31,11,1,0,2,1,1,0,0,1,1,1
4216061140,0,25503,4123,45,9,388,83,0,7,18,13,32,15,0,0,0,0,0,0,0,0,0,1,1,31039,3029,48,9.6,380,98,0,18,7,33,57,9,1,0,1,0,0,1,0,1,2,0
4215966736,0,21351,2796,41,8.2,229,62,0,7,25,9,18,3,0,0,0,0,0,0,0,0,1,0,1,35887,5330,50,10,371,82,0,25,7,30,34,6,1,0,7,2,3,2,0,1,1,1
4215980399,1,29413,4616,49,9.8,397,68,0,14,7,15,30,7,1,0,1,0,0,1,0,0,0,1,0,25744,1279,48,9.6,373,91,0,7,14,8,31,6,0,0,1,1,0,0,0,1,1,0
4215759559,0,24782,4157,46,9.2,380,99,0,7,10,12,33,11,0,0,0,0,0,0,0,0,0,1,1,26844,1472,48,9.6,399,77,0,10,7,14,40,9,1,0,1,0,0,1,0,1,1,0
4215773214,0,23852,2507,46,9.2,333,75,0,7,15,8,38,8,0,0,0,0,0,0,0,0,0,0,1,29775,3165,50,10,376,85,0,15,7,11,35,17,1,0,2,1,1,0,0,1,2,1
4215663649,1,32220,4601,49,9.8,362,97,0,18,9,26,38,9,0,0,1,1,0,0,0,1,2,1,0,23650,2775,42,8.4,340,59,0,9,18,12,31,9,1,0,2,0,1,1,0,0,0,0
4215363858,1,27617,1417,48,9.6,385,95,0,9,7,13,70,12,0,0,1,0,0,1,0,1,2,0,0,27009,2601,48,9.6,377,72,0,7,9,7,72,8,1,0,2,0,1,1,0,0,0,1
4214979998,0,23602,1967,45,9,404,63,0,5,10,2,43,8,0,0,0,0,0,0,0,1,1,0,1,28031,3471,49,9.8,412,85,0,10,5,9,44,19,1,0,2,0,1,1,0,0,1,1
4214990276,1,31220,1720,49,9.8,403,82,0,14,7,17,74,2,1,0,3,1,1,1,0,0,0,1,0,27014,2929,46,9.2,376,79,0,7,14,8,43,5,0,0,2,0,1,1,0,1,1,0
4214734117,0,23079,2992,44,8.8,355,73,0,5,6,10,89,7,0,0,0,0,0,0,0,0,0,1,1,25022,4732,48,9.6,413,94,0,6,5,7,84,12,0,0,0,0,0,0,0,1,2,0
4214665912,0,25192,2732,45,9,344,64,0,9,10,12,30,5,0,0,0,0,0,0,0,0,0,1,1,29578,1638,51,10.2,424,104,0,10,9,7,43,10,1,0,3,1,1,1,0,1,2,0
4214567366,1,28598,1858,48,9.6,392,99,0,12,12,16,24,15,0,0,0,0,0,0,0,0,0,1,0,27019,2639,47,9.4,392,84,0,12,12,19,50,9,1,0,1,0,1,0,0,1,1,0
4214510083,1,29854,5071,49,9.8,444,76,0,13,9,19,39,11,1,0,1,1,0,0,0,0,0,1,0,25116,1061,44,8.8,378,64,0,9,13,11,57,12,0,0,1,0,1,0,0,1,1,0
4214257445,0,25621,3545,47,9.4,340,80,0,10,12,16,35,20,0,0,0,0,0,0,0,0,0,1,1,27975,1585,48,9.6,380,97,0,12,10,19,115,10,0,0,0,0,0,0,0,1,1,0
4214300686,1,26744,3304,45,9,314,62,0,10,16,16,33,6,1,0,1,0,1,0,0,0,0,1,0,28889,1989,46,9.2,360,74,0,16,10,31,28,13,0,0,2,0,1,1,0,1,2,0
4213991159,0,26486,3201,45,9,352,104,0,8,9,11,67,12,0,0,1,0,1,0,0,1,2,1,1,26140,3480,46,9.2,354,77,0,9,8,21,36,13,1,0,2,0,1,1,0,0,0,0
4213865508,1,30770,3180,50,10,384,107,0,14,6,9,68,9,1,0,1,1,0,0,0,1,1,1,0,23105,2605,45,9,363,80,0,6,14,8,35,10,0,0,2,0,1,1,0,0,0,0
4213441509,0,25678,2628,44,8.8,357,66,0,8,12,16,47,19,1,0,1,0,0,1,0,0,0,1,1,26824,4014,46,9.2,339,88,0,12,8,24,36,15,0,0,0,0,0,0,0,1,1,0
4212778061,1,27676,4976,49,9.8,435,108,0,8,2,9,60,16,1,0,1,0,0,1,0,1,2,2,0,23552,3905,48,9.6,417,93,0,2,8,1,110,11,0,0,0,0,0,0,0,0,0,0
4212617083,1,25823,3263,46,9.2,409,76,0,7,12,5,27,10,1,0,1,1,0,0,0,0,0,0,0,27134,4534,46,9.2,355,64,0,12,7,19,47,9,0,0,1,0,0,1,0,1,1,1
4211647338,1,24443,3068,47,9.4,430,79,0,4,7,5,34,13,0,0,0,0,0,0,0,0,0,1,0,26626,2701,49,9.8,422,94,0,7,4,5,39,15,1,0,1,0,0,1,0,1,2,0
4211663289,1,25514,3221,45,9,390,80,0,5,10,9,74,11,1,0,1,1,0,0,0,0,0,1,0,27549,3569,49,9.8,416,68,0,10,5,8,71,16,0,0,2,0,1,1,0,1,1,0
4211526181,0,25210,2013,47,9.4,343,101,0,8,11,10,41,10,0,0,0,0,0,0,0,0,0,1,1,28357,4752,49,9.8,389,84,0,11,8,16,35,17,1,0,2,0,1,1,0,1,2,0
4211418387,0,25528,1178,45,9,357,69,0,9,9,9,37,12,0,0,1,0,1,0,0,0,0,1,1,26727,3662,47,9.4,383,89,0,9,9,13,30,10,1,0,1,0,0,1,0,1,1,0
4211344801,1,25344,2369,47,9.4,385,63,0,8,5,10,36,16,1,0,1,0,0,1,0,0,1,0,0,23680,2005,45,9,369,86,0,5,8,6,37,9,0,0,0,0,0,0,0,1,1,1
4210322448,1,34180,5795,51,10.2,385,89,0,20,8,27,82,13,1,0,3,2,0,1,0,0,1,1,0,24037,1007,43,8.6,325,57,0,8,20,13,24,12,0,0,1,0,1,0,0,1,1,0
4209372132,1,27536,1871,47,9.4,384,78,0,11,10,11,40,17,1,0,1,0,0,1,0,0,0,1,0,24594,1789,46,9.2,353,60,0,10,11,16,117,21,0,0,0,0,0,0,0,1,1,0
4209234345,0,27701,4366,48,9.6,398,97,0,9,6,20,56,15,0,0,0,0,0,0,0,1,2,1,1,25643,3578,46,9.2,415,78,0,6,9,8,35,12,1,0,2,1,0,1,0,0,0,0
4209052195,0,21437,3127,41,8.2,338,64,0,3,15,4,27,12,0,0,0,0,0,0,0,0,0,1,1,29960,4080,49,9.8,383,89,0,15,3,24,40,12,1,0,3,1,1,1,0,1,1,0
4208873115,0,24162,3456,45,9,380,94,0,6,7,11,24,18,0,0,0,0,0,0,0,1,1,0,1,26072,4477,45,9,397,68,0,7,6,14,110,7,1,0,1,0,0,1,0,0,0,1
4208646221,0,26241,2261,44,8.8,339,81,0,8,11,15,28,9,1,0,2,0,2,0,0,0,1,1,1,27816,1858,46,9.2,372,90,0,11,8,18,52,7,0,0,2,0,1,1,0,1,1,0
4208432716,0,25405,3387,47,9.4,384,111,0,6,8,4,23,8,0,0,0,0,0,0,0,0,1,0,1,25349,2659,45,9,390,64,0,8,6,14,34,6,1,0,1,0,1,0,0,1,1,1
4208294656,0,25850,2602,46,9.2,366,92,0,6,8,7,65,11,1,0,1,0,1,0,0,0,0,1,1,26046,2581,48,9.6,418,76,0,8,6,12,69,14,0,0,1,0,0,1,0,1,1,0
4208093718,1,30489,4317,48,9.6,382,83,0,19,10,38,42,20,0,0,0,0,0,0,0,0,1,1,0,24066,2641,45,9,308,68,0,10,19,21,108,21,1,0,1,1,0,0,0,1,1,0
4207617108,0,24373,1893,44,8.8,315,65,0,8,19,11,24,8,0,0,0,0,0,0,0,1,1,0,1,30253,4603,47,9.4,362,74,0,19,8,20,32,5,1,0,2,1,0,1,0,0,0,1
4207670053,0,23208,2483,45,9,359,79,0,5,13,3,35,7,0,0,0,0,0,0,0,1,1,0,1,26832,1972,47,9.4,381,80,0,13,5,20,37,15,0,0,0,0,0,0,0,0,0,0
4207425321,0,24483,5013,46,9.2,410,79,0,5,11,5,30,14,0,0,0,0,0,0,0,0,0,1,1,27188,2640,47,9.4,388,81,0,11,5,13,39,11,1,0,1,0,0,1,0,1,2,0
4207338587,1,29034,3894,50,10,372,110,0,15,9,23,37,13,0,0,0,0,0,0,0,1,1,0,0,25922,2547,46,9.2,353,75,0,9,15,11,31,14,0,0,0,0,0,0,0,0,0,0
4207361443,1,27053,1598,45,9,310,50,0,13,21,17,27,12,0,0,1,0,0,1,0,1,1,0,0,32954,2229,49,9.8,353,80,0,21,13,17,31,9,1,0,3,1,2,0,0,0,0,1
4255795289,0,22463,1713,41,8.2,246,63,0,8,15,13,87,11,0,0,0,0,0,0,0,0,0,1,1,29846,3616,45,9,378,79,0,15,8,23,40,7,1,0,2,0,1,1,0,1,2,0
4255761502,0,26310,920,45,9,289,75,0,13,23,17,30,10,0,0,0,0,0,0,0,0,0,0,1,32899,2624,51,10.2,406,79,0,23,13,21,46,11,1,0,2,0,1,1,0,1,1,1
4255663162,0,25661,3136,47,9.4,378,68,0,11,9,19,29,9,0,0,0,0,0,0,0,1,1,1,1,26633,4193,45,9,363,76,0,9,11,13,32,4,1,0,1,0,0,1,0,0,0,0
4255601634,1,28835,3480,47,9.4,332,88,0,17,10,20,42,11,1,0,1,0,1,0,0,1,2,1,0,25821,2781,43,8.6,348,77,0,10,17,8,34,8,0,0,0,0,0,0,0,0,0,0
4255379515,1,31312,4497,48,9.6,397,97,0,13,5,14,36,7,1,0,3,1,1,1,0,1,1,1,0,23778,5523,44,8.8,403,71,0,5,13,7,107,12,0,0,2,0,1,1,0,0,0,0
4255228631,1,25598,1688,45,9,348,78,0,9,16,9,35,9,0,0,0,0,0,0,0,0,0,1,0,28356,5316,46,9.2,337,68,0,16,9,16,34,6,1,0,2,0,2,0,0,1,1,0
4252707261,0,26580,3589,47,9.4,383,77,0,12,8,13,41,9,0,0,0,0,0,0,0,0,0,0,1,26296,3576,47,9.4,351,98,0,8,12,10,98,13,0,0,0,0,0,0,0,1,2,1
4251918236,1,30876,7406,51,10.2,378,82,0,18,5,15,36,7,0,0,1,0,0,1,0,1,1,1,0,23412,1460,45,9,354,105,0,5,18,7,67,8,1,0,2,1,1,0,0,0,0,0
4249716387,0,22305,2080,42,8.4,320,80,0,4,11,4,47,13,0,0,0,0,0,0,0,0,0,0,1,28674,2238,46,9.2,402,104,0,11,4,5,104,3,1,0,3,0,2,1,0,1,2,1
4247346627,1,27283,3388,47,9.4,362,84,0,11,9,12,68,6,0,0,0,0,0,0,0,1,1,1,0,26504,3174,49,9.8,388,90,0,9,11,12,36,4,0,0,0,0,0,0,0,0,0,0
4247333254,1,28312,3867,47,9.4,376,88,0,12,9,21,44,12,0,0,1,0,0,1,0,0,0,1,0,26919,4646,48,9.6,388,84,0,9,12,12,33,17,1,0,1,0,1,0,0,1,2,0
4247328744,1,30531,2851,49,9.8,416,73,0,20,8,21,40,16,0,0,2,1,0,1,0,0,1,0,0,26402,3502,44,8.8,303,79,0,8,20,11,31,9,1,0,1,0,0,1,0,1,1,1
4247161499,1,26217,3047,46,9.2,332,77,0,10,8,17,48,11,1,0,2,1,1,0,0,1,1,1,0,25172,2617,44,8.8,377,67,0,8,10,13,45,10,0,0,0,0,0,0,0,0,1,0
4247052472,0,26137,3302,46,9.2,351,102,0,11,9,22,28,11,0,0,0,0,0,0,0,0,0,0,1,28371,3026,47,9.4,406,92,0,9,11,15,43,10,1,0,3,0,2,1,0,1,2,1
4242033414,0,25278,2492,43,8.6,346,63,0,9,19,8,35,12,0,0,0,0,0,0,0,0,0,0,1,30166,1768,46,9.2,311,87,0,19,9,28,65,7,1,0,1,0,1,0,0,1,1,1
4241849807,0,28290,1960,48,9.6,384,92,0,12,10,11,77,17,0,0,2,0,1,1,0,0,0,1,1,28070,3630,46,9.2,375,81,0,10,12,9,67,18,1,0,2,0,1,1,0,1,1,0
4241836803,1,28038,6998,47,9.4,390,116,0,10,7,10,78,11,0,0,1,0,1,0,0,0,1,1,0,24469,3414,44,8.8,334,76,0,7,10,8,55,4,1,0,1,0,0,1,0,1,1,0
4239392496,0,25809,1539,45,9,326,91,0,8,10,15,30,8,0,0,1,0,1,0,0,0,0,0,1,26561,3926,45,9,330,88,0,10,8,17,88,11,1,0,1,0,0,1,0,1,2,1
4239164903,1,24513,3501,43,8.6,303,84,0,10,15,16,32,7,0,0,0,0,0,0,0,1,2,1,0,28312,3762,47,9.4,396,66,0,15,10,22,51,11,0,0,0,0,0,0,0,0,0,0
4239025985,1,23853,3538,46,9.2,400,83,0,4,8,7,29,10,0,0,0,0,0,0,0,1,1,0,0,26414,3769,46,9.2,411,76,0,8,4,5,39,11,1,0,2,0,1,1,0,0,0,1
4238878723,1,28595,1295,48,9.6,399,81,0,14,8,18,101,11,0,0,1,0,0,1,0,1,1,0,0,26125,3680,46,9.2,377,80,0,8,14,7,35,7,1,0,1,0,1,0,0,0,0,1
4238834904,1,27653,1258,47,9.4,333,100,0,15,10,19,100,10,0,0,0,0,0,0,0,1,2,0,0,28900,3438,46,9.2,399,84,0,10,15,9,30,8,1,0,2,0,2,0,0,0,0,1
4236315023,0,26950,2435,45,9,383,76,0,10,13,13,63,6,1,0,1,0,1,0,0,0,0,1,1,28619,3679,48,9.6,417,91,0,13,10,24,37,5,0,0,1,0,0,1,0,1,2,0
4236105557,0,23295,2345,46,9.2,381,100,0,3,10,5,73,10,0,0,0,0,0,0,0,0,0,0,1,25541,3661,46,9.2,381,49,0,10,3,15,63,11,1,0,1,0,1,0,0,0,0,0
4235949878,1,27740,2390,47,9.4,377,68,0,13,7,19,35,13,0,0,1,0,1,0,0,1,1,0,0,25902,2132,46,9.2,364,104,0,7,13,11,35,12,1,0,1,1,0,0,0,0,0,1
4235878601,1,26473,3183,48,9.6,423,89,0,7,2,10,80,15,1,0,1,0,0,1,0,1,2,1,0,24059,3674,46,9.2,434,79,0,2,7,2,96,13,0,0,0,0,0,0,0,0,0,0
4232242673,0,24792,3187,45,9,372,85,0,5,9,7,39,15,0,0,0,0,0,0,0,0,0,1,1,27283,3693,46,9.2,372,99,0,9,5,8,69,14,1,0,1,0,0,1,0,1,1,0
4232200699,1,35983,4643,51,10.2,404,86,0,25,10,27,25,7,0,0,2,2,0,0,0,0,0,0,0,24872,2307,44,8.8,296,76,0,10,25,11,29,8,1,0,2,0,1,1,0,1,1,0
4232080526,1,30047,4007,47,9.4,379,61,0,16,14,18,30,10,1,0,1,0,1,0,0,0,0,1,0,26651,2376,45,9,311,67,0,14,16,21,30,15,0,0,0,0,0,0,0,0,0,0
4231598145,1,27974,1679,48,9.6,371,103,0,13,4,11,39,7,1,0,1,0,0,1,0,1,2,0,0,22681,1864,44,8.8,349,76,0,4,13,7,25,17,0,0,0,0,0,0,0,0,0,0
4230266081,0,28810,3845,45,9,326,69,0,15,15,21,41,9,1,0,1,0,1,0,0,1,1,0,1,30340,4892,47,9.4,367,105,0,15,15,16,51,13,0,0,0,0,0,0,0,0,0,1
4230208526,0,25442,1197,46,9.2,360,90,0,9,17,7,37,8,0,0,0,0,0,0,0,1,1,0,1,31032,3102,48,9.6,382,83,0,17,9,19,41,9,1,0,3,0,2,1,0,0,0,1
4229721654,0,27077,4947,45,9,361,81,0,10,11,16,85,10,0,0,0,0,0,0,0,1,1,1,1,27290,2710,46,9.2,390,81,0,11,10,9,66,12,1,0,2,1,0,1,0,0,0,0
4228279942,1,31452,5667,49,9.8,355,97,0,21,13,23,34,9,0,0,1,1,0,0,0,1,1,0,0,26347,3442,45,9,347,62,0,13,21,15,31,11,1,0,1,0,1,0,0,0,0,0
4227969696,1,35022,6677,49,9.8,362,68,0,27,15,31,28,3,1,0,3,1,1,1,0,1,2,0,0,27959,4529,44,8.8,303,69,0,15,27,17,28,5,0,0,1,1,0,0,0,0,0,1
4227530167,0,22783,1953,43,8.6,328,77,0,5,20,6,29,5,0,0,0,0,0,0,0,0,0,1,1,29945,6105,50,10,393,93,0,20,5,20,26,10,0,0,0,0,0,0,0,1,2,0
4227430077,0,24372,2082,44,8.8,334,59,0,9,15,10,38,15,0,0,0,0,0,0,0,0,0,0,1,28501,4241,47,9.4,395,79,0,15,9,11,46,12,1,0,1,0,1,0,0,1,2,1
4227265183,0,27024,2519,44,8.8,366,62,0,9,7,5,30,10,1,0,3,0,2,1,0,0,0,1,1,23948,4123,44,8.8,333,81,0,7,9,10,30,7,0,0,1,1,0,0,0,1,2,0
4227058495,1,25322,4692,48,9.6,356,79,0,10,9,12,70,10,0,0,0,0,0,0,0,1,1,0,0,26611,3016,47,9.4,407,68,0,9,10,10,66,12,1,0,1,0,1,0,0,0,0,1
4224988597,0,25331,3946,45,9,374,77,0,7,8,8,37,7,1,0,1,0,1,0,0,0,0,1,1,25450,1390,47,9.4,374,68,0,8,7,12,29,15,0,0,0,0,0,0,0,1,2,0
4224787553,1,28133,4708,46,9.2,411,75,0,12,12,22,49,13,0,0,0,0,0,0,0,1,2,0,0,28759,3643,48,9.6,330,103,0,12,12,21,60,7,1,0,3,0,2,1,0,0,0,1
4222928079,1,30826,2691,47,9.4,371,84,0,12,4,19,37,11,1,0,4,2,1,1,0,0,0,1,0,21826,3721,44,8.8,328,88,0,4,12,8,142,7,0,0,0,0,0,0,0,1,1,0
4222913538,0,24462,4467,47,9.4,283,96,0,10,10,14,37,14,0,0,0,0,0,0,0,1,1,0,1,29460,3870,47,9.4,402,88,0,10,10,10,37,9,1,0,3,1,1,1,0,0,0,1
4222871985,1,27674,2859,48,9.6,408,95,0,10,10,18,28,15,0,0,0,0,0,0,0,0,0,0,0,26550,2650,47,9.4,364,66,0,10,10,20,106,10,1,0,2,0,1,1,0,1,1,1
4222703051,1,30971,2936,49,9.8,367,70,0,21,8,24,99,15,1,0,1,1,0,0,0,0,0,1,0,25540,4420,46,9.2,360,85,0,8,21,6,34,8,0,0,1,0,0,1,0,1,1,0
4218502020,1,29307,1932,48,9.6,364,75,0,15,10,16,37,7,0,0,1,0,0,1,0,1,1,0,0,25231,2941,44,8.8,308,53,0,10,15,16,34,6,1,0,1,1,0,0,0,0,0,1
4218466693,1,32044,4729,50,10,408,64,0,18,8,24,36,7,1,0,1,0,0,1,0,1,2,0,0,24658,5238,46,9.2,347,77,0,8,18,12,48,11,0,0,1,1,0,0,0,0,0,0
4218420630,1,31734,5518,50,10,306,80,0,20,12,32,44,8,1,0,2,0,1,1,0,0,0,1,0,24677,2017,43,8.6,315,52,0,12,20,13,30,11,0,0,0,0,0,0,0,1,1,0
4218331896,1,28820,1649,46,9.2,356,71,0,15,8,24,35,8,1,0,2,1,0,1,0,1,1,0,0,27762,3517,46,9.2,382,98,0,8,15,7,56,7,0,0,2,1,1,0,0,0,0,1
4218250379,0,26535,5310,45,9,360,68,0,9,16,17,27,14,1,0,1,0,0,1,0,1,1,0,1,28443,3573,48,9.6,354,88,0,16,9,15,34,10,0,0,1,0,1,0,0,0,0,1
4218098744,1,31139,6064,49,9.8,367,63,0,20,8,36,62,12,1,0,1,0,0,1,0,0,0,0,0,24610,3182,45,9,337,72,0,8,20,9,32,15,0,0,1,1,0,0,0,1,1,1
4217552064,0,23378,2535,43,8.6,332,79,0,5,14,10,27,8,0,0,0,0,0,0,0,0,0,1,1,31895,7041,49,9.8,376,86,0,14,5,20,33,6,1,0,5,1,2,2,0,1,2,0
4217420625,0,21693,2268,43,8.6,310,84,0,2,17,5,68,3,0,0,1,0,0,1,0,0,1,1,1,31358,4309,51,10.2,401,109,0,17,2,22,67,14,1,0,2,0,1,1,0,1,1,0
4217209852,1,25136,4683,46,9.2,380,91,0,8,12,8,36,8,0,0,0,0,0,0,0,1,2,0,0,26719,4949,46,9.2,379,52,0,12,8,13,30,14,1,0,3,0,3,0,0,0,0,1
4215971474,0,26260,5220,47,9.4,386,89,0,9,7,6,35,8,1,0,1,1,0,0,0,1,1,1,1,24289,1964,46,9.2,344,83,0,7,9,5,32,10,0,0,0,0,0,0,0,0,1,0
4215861925,0,25651,3061,47,9.4,357,78,0,12,13,11,43,9,0,0,0,0,0,0,0,1,2,0,1,29167,3872,49,9.8,357,96,0,13,12,12,24,10,1,0,2,0,1,1,0,0,0,1
4215529839,0,23702,2557,43,8.6,272,82,0,9,26,7,28,11,0,0,0,0,0,0,0,0,0,0,1,33993,3921,50,10,333,90,0,26,9,39,29,10,1,0,2,1,0,1,0,1,2,1
4214446303,0,27670,5285,47,9.4,377,98,0,7,6,9,34,28,1,0,1,0,1,0,0,1,2,1,1,26029,4114,45,9,400,69,0,6,7,5,70,9,0,0,2,1,0,1,0,0,0,0
4214366208,0,22739,3629,45,9,356,74,0,5,8,7,38,14,0,0,0,0,0,0,0,0,1,0,1,28342,1932,48,9.6,417,91,0,8,5,8,37,7,1,0,2,1,1,0,0,1,1,1
4214361102,0,23582,4932,46,9.2,347,47,0,6,12,5,30,10,0,0,0,0,0,0,0,0,0,0,1,27984,6769,49,9.8,367,65,0,12,6,13,124,8,1,0,3,1,1,1,0,1,1,0
4214305053,0,26912,3362,46,9.2,244,58,0,18,19,26,30,8,0,0,0,0,0,0,0,1,2,0,1,32933,3655,47,9.4,358,116,0,19,18,15,22,7,1,0,3,1,1,1,0,0,0,1
4213578403,1,29070,2750,47,9.4,400,103,0,9,5,13,33,12,1,0,2,0,0,2,0,1,2,0,0,23670,2042,43,8.6,296,80,0,5,9,7,35,2,0,0,1,0,1,0,0,0,0,1
4213532270,1,26459,2666,46,9.2,388,70,0,12,8,9,31,15,0,0,0,0,0,0,0,0,1,1,0,25478,2498,46,9.2,351,81,0,8,12,14,36,7,0,0,0,0,0,0,0,1,1,0
4213470313,1,33543,3253,51,10.2,377,76,0,22,12,27,29,9,1,0,3,1,1,1,0,0,0,0,0,25233,2725,46,9.2,282,71,0,12,22,18,27,6,0,0,0,0,0,0,0,1,1,0
4213391908,1,33270,7180,50,10,370,99,0,19,4,24,33,6,1,0,4,2,1,1,0,1,2,1,0,20972,2912,40,8,296,64,0,4,19,5,51,9,0,0,0,0,0,0,0,0,0,0
4213255019,0,15412,812,29,5.8,198,44,0,1,10,1,16,5,0,0,0,0,0,0,0,1,1,0,1,27942,6459,44,8.8,359,55,0,10,1,16,21,3,1,1,7,4,0,3,1,0,0,1
4212926342,0,24264,3059,45,9,381,72,0,6,14,10,42,12,0,0,0,0,0,0,0,0,0,0,1,29504,5019,48,9.6,373,77,0,14,6,31,49,11,1,0,2,1,0,1,0,1,1,1
